#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1750195201182495744,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201187490816,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201192485632,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201197487104,-0.057018983972492596,-0.03427196291511412,-0.018345581051946745,0.5492100598257926,0.038814914189149514,3.3934709239244296
1750195201202508800,-0.030508252155447554,-0.023741142816634028,-0.05083896342722974,0.1416082606303478,-0.09207417325056112,2.9347820185925073
1750195201207491328,-0.030508252155447554,-0.023741142816634028,-0.05083896342722974,0.1416082606303478,-0.09207417325056112,2.9347820185925073
1750195201212491520,-0.030508252155447554,-0.023741142816634028,-0.05083896342722974,0.1416082606303478,-0.09207417325056112,2.9347820185925073
1750195201217489920,-0.030508252155447554,-0.023741142816634028,-0.05083896342722974,0.1416082606303478,-0.09207417325056112,2.9347820185925073
1750195201222491136,-0.030508252155447554,-0.023741142816634028,-0.05083896342722974,0.1416082606303478,-0.09207417325056112,2.9347820185925073
1750195201227484672,-0.030508252155447554,-0.023741142816634028,-0.05083896342722974,0.1416082606303478,-0.09207417325056112,2.9347820185925073
1750195201232482048,-0.030508252155447554,-0.023741142816634028,-0.05083896342722974,0.1416082606303478,-0.09207417325056112,2.9347820185925073
1750195201237495808,-0.030508252155447554,-0.023741142816634028,-0.05083896342722974,0.1416082606303478,-0.09207417325056112,2.9347820185925073
1750195201242493184,-0.030508252155447554,-0.023741142816634028,-0.05083896342722974,0.1416082606303478,-0.09207417325056112,2.9347820185925073
1750195201248135680,-0.03422460178560975,-0.034790838180015146,-0.09334713441183824,0.16310557013812607,-0.0004563368765632505,3.1797357575164904
1750195201252509184,-0.03422460178560975,-0.034790838180015146,-0.09334713441183824,0.16310557013812607,-0.0004563368765632505,3.1797357575164904
1750195201257509120,-0.03422460178560975,-0.034790838180015146,-0.09334713441183824,0.16310557013812607,-0.0004563368765632505,3.1797357575164904
1750195201262509056,-0.03422460178560975,-0.034790838180015146,-0.09334713441183824,0.16310557013812607,-0.0004563368765632505,3.1797357575164904
1750195201267579392,-0.03422460178560975,-0.034790838180015146,-0.09334713441183824,0.16310557013812607,-0.0004563368765632505,3.1797357575164904
1750195201272545536,-0.03422460178560975,-0.034790838180015146,-0.09334713441183824,0.16310557013812607,-0.0004563368765632505,3.1797357575164904
1750195201277507840,-0.03422460178560975,-0.034790838180015146,-0.09334713441183824,0.16310557013812607,-0.0004563368765632505,3.1797357575164904
1750195201282481664,-0.03422460178560975,-0.034790838180015146,-0.09334713441183824,0.16310557013812607,-0.0004563368765632505,3.1797357575164904
