#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1749296835388444160,1.6285042038015214,-3.832551586702754,0.2080201427115167,0.7768534305909438,-0.030831933113187875,0.05756488743424284,0.6262862149323328
1749296835555231488,1.6316076914276052,-3.823694107944659,0.20670028720793931,0.7788757137411525,-0.029868829019820294,0.05754213634811519,0.6238183855431717
1749296835609097984,1.6350053891649563,-3.8152829486555344,0.2050274858328729,0.7806667189049536,-0.029290732077068546,0.05717509268614336,0.6216369807089137
1749296835779852288,1.6382157610082158,-3.8064313152994265,0.20386281448557586,0.7815765235198262,-0.028067627839050546,0.05661687063115897,0.62060041581527
1749296835835730432,1.6414116637462977,-3.797452444914531,0.20244627959427097,0.782140124415198,-0.02705742316817042,0.05572068605757562,0.6200160697728327
1749296836003393024,1.644572359895255,-3.788398582683335,0.2007064440249655,0.7826417852733255,-0.026395628648609053,0.054610936456464164,0.6195100905972192
1749296836058710528,1.6475981535524697,-3.779266490341581,0.1986744327026586,0.7831409005685529,-0.026134711380225602,0.05330142561536673,0.6190042526066504
1749296836224136704,1.650771234956658,-3.7709618705323518,0.19555350732375,0.7833290761216891,-0.027053171915782392,0.05099511440497127,0.6189209825966967
1749296836277140992,1.6539871233806998,-3.7616963405177515,0.1916245897150719,0.7831339019159618,-0.02808972531131612,0.048095779850564284,0.6193537397662029
1749296836450916864,1.6565522608517331,-3.7528976574951773,0.18896407161621287,0.7825023987707574,-0.027957550439368366,0.04604834597080983,0.6203127607302572
1749296836509574656,1.6595522483085796,-3.743962743618994,0.18875629517576087,0.7812973835192643,-0.028432836221225975,0.04369199055947826,0.621978281205477
1749296836675977472,1.6623745580941724,-3.735388694045568,0.18921525303018294,0.7796266539387807,-0.02823034181291659,0.042065374515875775,0.6241921439237968
1749296836727631104,1.6662131832001381,-3.72736228984832,0.18997354802409783,0.7770568333518342,-0.03011727944648095,0.03897570069170322,0.6275002167135507
1749296836889264128,1.6699434531876665,-3.7198082808893753,0.18925906420409566,0.7739677552361257,-0.03205563614986984,0.03597583006996045,0.6313890161355021
1749296836942484480,1.6728302610762844,-3.7122888789587245,0.18918639709705953,0.7708107675490985,-0.03204794716567424,0.03481363936290274,0.6353044154003229
1749296837105920000,1.6754279613346612,-3.7049980808097094,0.1887762104575934,0.7681954155543278,-0.030319697441861585,0.03466134041485811,0.6385570537931543
1749296837159181568,1.677537331379971,-3.6976933161097154,0.18840742527192367,0.766289313175256,-0.026341236560699068,0.035445087653934,0.6409761879594692
1749296837322593536,1.6797087537194466,-3.6904860213064232,0.18735943285405066,0.7648231353155329,-0.022451198152252525,0.03603294815373236,0.6428399038913165
1749296837377489152,1.6814368262313262,-3.6827790618551584,0.18654849438460852,0.7639790307293114,-0.016613791338107108,0.03799486772099615,0.6439071459225623
1749296837540978432,1.6837187259310022,-3.6749573875942705,0.18580710281331392,0.7635040812642535,-0.01009160279361618,0.040187809662168054,0.644472355807789
1749296837595793920,1.6871929835058634,-3.6671225018382065,0.18614054063746055,0.7632768899662735,-0.0061501849824371485,0.03997287948117478,0.644804414822106
1749296837755643136,1.691439312127232,-3.6597914181793207,0.18706880064261622,0.76318106186063,-0.0048821995881563746,0.03766897601953578,0.6450673446936391
1749296837810284032,1.6957006661253828,-3.65273945915682,0.18824913389378128,0.7632125702717402,-0.00482299556397758,0.03448860237392994,0.6452083753325643
1749296837970790912,1.6996644204345936,-3.645865315366829,0.18895899781779146,0.7633014340503009,-0.0051444594673749015,0.031032490107414365,0.6452762508191944
